Location,QuadKey,Url,Size,UploadDate
Brazil,210121133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121133/part-00160-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.0MB,2026-02-23
Brazil,210121203,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121203/part-00041-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.8KB,2026-02-23
Brazil,210121210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121210/part-00029-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,385.6KB,2026-02-23
Brazil,210121211,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121211/part-00013-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,647.6KB,2026-02-23
Brazil,210121212,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121212/part-00187-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,812.7KB,2026-02-23
Brazil,210121213,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121213/part-00089-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.4MB,2026-02-23
Brazil,210121230,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121230/part-00158-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,238.8KB,2026-02-23
Brazil,210121231,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121231/part-00056-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,909.9KB,2026-02-23
Brazil,210121232,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121232/part-00183-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,129.3KB,2026-02-23
Brazil,210121233,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121233/part-00183-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,258.0KB,2026-02-23
Brazil,210121300,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121300/part-00194-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,84.0KB,2026-02-23
Brazil,210121301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121301/part-00161-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,266.9KB,2026-02-23
Brazil,210121302,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121302/part-00039-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,513.3KB,2026-02-23
Brazil,210121303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121303/part-00089-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.4MB,2026-02-23
Brazil,210121310,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121310/part-00013-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.6MB,2026-02-23
Brazil,210121311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121311/part-00172-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.4MB,2026-02-23
Brazil,210121312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121312/part-00012-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.5MB,2026-02-23
Brazil,210121313,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121313/part-00107-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.6MB,2026-02-23
Brazil,210121320,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121320/part-00198-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.1MB,2026-02-23
Brazil,210121321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121321/part-00128-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.5MB,2026-02-23
Brazil,210121322,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121322/part-00077-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,274.3KB,2026-02-23
Brazil,210121323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121323/part-00112-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.4MB,2026-02-23
Brazil,210121330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121330/part-00109-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,699.6KB,2026-02-23
Brazil,210121331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121331/part-00019-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.5MB,2026-02-23
Brazil,210121332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121332/part-00181-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.2MB,2026-02-23
Brazil,210121333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210121333/part-00084-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.8MB,2026-02-23
Brazil,210123100,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123100/part-00161-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.8KB,2026-02-23
Brazil,210123101,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123101/part-00103-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,69.6KB,2026-02-23
Brazil,210123103,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123103/part-00071-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.0KB,2026-02-23
Brazil,210123110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123110/part-00020-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,42.9KB,2026-02-23
Brazil,210123111,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123111/part-00180-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,42.8KB,2026-02-23
Brazil,210123112,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123112/part-00158-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,43.0KB,2026-02-23
Brazil,210123113,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123113/part-00161-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,65.1KB,2026-02-23
Brazil,210123121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123121/part-00077-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,213B,2026-02-23
Brazil,210123123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123123/part-00056-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,852.7KB,2026-02-23
Brazil,210123130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123130/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,40.7KB,2026-02-23
Brazil,210123131,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123131/part-00038-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,72.2KB,2026-02-23
Brazil,210123132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123132/part-00059-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.8MB,2026-02-23
Brazil,210123133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123133/part-00034-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,100.5KB,2026-02-23
Brazil,210123301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123301/part-00098-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,53.8KB,2026-02-23
Brazil,210123303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123303/part-00020-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,31.2KB,2026-02-23
Brazil,210123310,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123310/part-00141-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,254.9KB,2026-02-23
Brazil,210123311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123311/part-00093-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,87.7KB,2026-02-23
Brazil,210123312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123312/part-00192-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,155.7KB,2026-02-23
Brazil,210123313,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123313/part-00151-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.8MB,2026-02-23
Brazil,210123321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123321/part-00139-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,29.3KB,2026-02-23
Brazil,210123323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123323/part-00113-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,461.1KB,2026-02-23
Brazil,210123330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123330/part-00198-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,145.1KB,2026-02-23
Brazil,210123331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123331/part-00047-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.5MB,2026-02-23
Brazil,210123332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123332/part-00083-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,251.3KB,2026-02-23
Brazil,210123333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210123333/part-00042-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,497.5KB,2026-02-23
Brazil,210130000,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130000/part-00132-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,705.6KB,2026-02-23
Brazil,210130001,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130001/part-00110-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.5MB,2026-02-23
Brazil,210130002,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130002/part-00182-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.7MB,2026-02-23
Brazil,210130003,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130003/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.9MB,2026-02-23
Brazil,210130010,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130010/part-00129-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,472.9KB,2026-02-23
Brazil,210130011,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130011/part-00022-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,56.2KB,2026-02-23
Brazil,210130012,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130012/part-00149-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,295.3KB,2026-02-23
Brazil,210130013,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130013/part-00171-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,37.6KB,2026-02-23
Brazil,210130020,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130020/part-00174-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.6MB,2026-02-23
Brazil,210130021,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130021/part-00167-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,635.4KB,2026-02-23
Brazil,210130022,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130022/part-00170-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.1MB,2026-02-23
Brazil,210130023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130023/part-00024-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,566.5KB,2026-02-23
Brazil,210130030,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130030/part-00017-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,150.2KB,2026-02-23
Brazil,210130031,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130031/part-00103-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,98.0KB,2026-02-23
Brazil,210130032,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130032/part-00168-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,206.0KB,2026-02-23
Brazil,210130033,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130033/part-00145-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,188.3KB,2026-02-23
Brazil,210130100,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130100/part-00194-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,56.7KB,2026-02-23
Brazil,210130101,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130101/part-00168-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,286.0KB,2026-02-23
Brazil,210130102,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130102/part-00126-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,62.4KB,2026-02-23
Brazil,210130103,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130103/part-00181-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,225.2KB,2026-02-23
Brazil,210130110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130110/part-00197-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,557.7KB,2026-02-23
Brazil,210130111,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130111/part-00169-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,583.7KB,2026-02-23
Brazil,210130112,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130112/part-00171-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,710.4KB,2026-02-23
Brazil,210130113,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130113/part-00076-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,221.7KB,2026-02-23
Brazil,210130120,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130120/part-00138-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,347.5KB,2026-02-23
Brazil,210130121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130121/part-00151-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.1MB,2026-02-23
Brazil,210130122,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130122/part-00059-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,425.0KB,2026-02-23
Brazil,210130123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130123/part-00073-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.3MB,2026-02-23
Brazil,210130130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130130/part-00111-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,616.9KB,2026-02-23
Brazil,210130131,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Brazil/quadkey=210130131/part-00068-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,73.8KB,2026-02-23
